"source","rank.set.level","no.estimates","mean.percent.error","abs.mean.percent.error","mean.abs.per.error","max.abs.per.error","root.mean.sqrd.error","no.abs.error.over.5","percent.abs.error.over.5","mean.abs.scaled.error","r.correlation","real.CV","fit.CV","mean.CV","rel.abs.MPE","rel.MAPE","rel.RMSE","rel.MASE","rel.cor","rel.over.5","rel.sum","rel.sumMASE","rel.sumRed","rel.sum.5","sys.meth.set","rank.filter","rank.method","rank.set","special.level"
"All_Minimal_Model",1,7,0.303445269135437,0.303445269135437,0.519058406003649,2.42025025262917,28206.3609558869,1,0.142857142857143,0.366340729211844,0.96738844152108,1.1,12.3,12.3,0.505350720228062,0.680696494938282,0,0,0.0771910191003339,0,0.31580955856667,0.252647646853336,0.395349071722115,0.252647646853336,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"All_ROM_Agg_Model",2,7,-0.141202242382579,0.141202242382579,0.484492675555974,0.926864571860609,116629.336967727,4,0.571428571428571,1.09915645946172,0.950484909031059,0.7,8,8,0.0808780252629778,0.521567751292872,1,1,0.787455789544239,1,0.597475391525022,0.677980313220018,0.534148592185283,0.677980313220018,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"All_ROM_GenB_Model",1,7,-0.492511367575342,0.492511367575342,0.504084759840249,0.820991612125163,51952.2889146083,3,0.428571428571429,0.64499796860953,0.954760328419872,0.5,5.5,5.5,1,0.611762974051757,0.268549296005846,0.38025553750418,0.607808146512261,0.666666666666667,0.622030104142466,0.573675190814809,0.626770756685868,0.630957416647306,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"All_ROM_Gen_Model",1,7,-0.347111155622098,0.347111155622098,0.459685506258462,0.780583682255058,61465.8461972948,3,0.428571428571429,0.703636425928831,0.953034623740719,0.6,6.5,6.5,0.619592773559984,0.407364069421087,0.376140758222778,0.460273548715956,0.680320045342633,0.666666666666667,0.520854411636621,0.508738239052488,0.467699200401283,0.55001686264263,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"All_ROM_Size_Model",3,7,-0.185726727483192,0.185726727483192,0.47763947131873,0.817880825601779,103943.238547908,4,0.571428571428571,1.00639665494027,0.950546210615732,0.8,8.1,8.1,0.197366410377852,0.490017954251294,0.856529388717698,0.87342001448328,0.784879975524823,1,0.582198432217917,0.64044274867099,0.514637917782282,0.665758745774333,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"All_Systems_Discharge_Model",6,7,0.218487206678919,0.218487206678919,0.588417081464288,1.93559856167897,51960.4116931362,3,0.428571428571429,0.601119950222379,0.948471694874761,2.2,24.9,24.9,0.28307689773051,1,0.268641158764761,0.320379614300145,0.872048468111372,0.666666666666667,0.605941631151661,0.548829227781358,0.51723935216509,0.618086638254662,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"Individual_Data_Model",5,7,0.304463989724145,0.304463989724145,0.537033098917247,2.48633459981343,30230.9773846958,1,0.142857142857143,0.387308012185428,0.961892951208086,2.1,24.9,24.9,0.508015975446481,0.763445803681598,0.0228969496405299,0.0286119444603556,0.308104478635454,0,0.400615801851016,0.326215030372884,0.431452909589536,0.320492641480813,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"Inverse_LXL_Aerial_Data_Model",2,7,-0.110288839065697,0.110288839065697,0.379733021034657,0.616043662696377,50865.6971612522,4,0.571428571428571,0.527780954980305,0.960363583290436,6,73.7,73.7,0,0.039290305024536,0.256260728007291,0.220301255969782,0.372366558386834,1,0.166979397854665,0.177643769477689,0.0985170110106092,0.333583518283732,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"Inverse_LXL_Both_Data_Model",2,7,-0.133483545841354,0.133483545841354,0.371198434123625,0.613050803432103,43244.384205683,4,0.571428571428571,0.49189837531636,0.962446568623292,5.4,64.4,64.4,0.0606837772386079,0,0.170069182559321,0.171335904677842,0.284842184404514,1,0.128898786050611,0.137386209776057,0.0769176532659765,0.303119028840489,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"LXL_Data_Model",2,7,0.139664494117453,0.139664494117453,0.490990551650971,1.96185007542891,37793.2984069872,1,0.142857142857143,0.487842290442911,0.969225504196291,1.1,12.8,12.8,0.0768548498862615,0.551481739684512,0.108421338926849,0.165800973171847,0,0,0.184189482124405,0.180511780333894,0.245585976165874,0.147351585699524,"06_All_Systems_Discharge_Model - Harrison River - Aerial","Harrison River","Aerial","06_Specialized_System",6
"All_Clarity_Model",1,18,0.0597388803518359,0.0597388803518359,0.280046997898547,0.746848857189932,39681.1762235797,4,0.222222222222222,1.05758630751744,0.64682257423171,0.7,7.5,7.5,0.0806044211462524,0.0451271049558713,0.203737147659032,0.102276058776929,0.77715417155144,0.333333333333333,0.276655711328149,0.241779780817905,0.109822891253718,0.287991235729186,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_Minimal_Model",1,18,0.180102037500457,0.180102037500457,0.326415764164361,1.07274080675072,36516.6664368561,4,0.222222222222222,1.02817116851005,0.677411796222156,0.5,5.4,5.4,0.373743820842435,0.243941452379598,0.0922255410071669,0.067041500482508,0.492060089178914,0.333333333333333,0.300492725852028,0.253802480778124,0.2366369380764,0.307060847348289,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_Agg_Model",2,18,0.102285439635095,0.102285439635095,0.288834826644605,0.893466208931242,41183.0547438775,4,0.222222222222222,1.0946104571135,0.66559518101529,0.3,3.1,3.1,0.184224774275013,0.0828064865336199,0.256660632837358,0.146624975738219,0.602191921567553,0.333333333333333,0.281470953803386,0.254501758190353,0.174563964548664,0.291843429709375,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_GenB_Model",1,18,0.437243080244492,0.437243080244492,0.502748622090175,1.49773083976305,62277.7620382209,8,0.444444444444444,1.8070401335221,0.667421712091766,0.5,5.6,5.6,1,1,1,1,0.585168500660171,1,0.896292125165043,0.917033700132034,1,0.917033700132034,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_Gen_Model",1,18,0.15197968764538,0.15197968764538,0.307826959250823,0.982374199542917,42983.7089259986,5,0.277777777777778,1.14014740462481,0.666072235365783,0.3,3.5,3.5,0.305253022247112,0.164238639130569,0.320112432454206,0.201170841771157,0.597745735510976,0.5,0.346837457335716,0.317704134222804,0.263201364610629,0.377469965868573,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_Size_Model",3,18,0.0802996092087324,0.0802996092087324,0.28750408902574,0.876663489299633,41435.4894640261,3,0.166666666666667,1.10297638230724,0.653634859330899,0.3,3.1,3.1,0.130679210286126,0.0771007118798334,0.265555976228801,0.156645995147701,0.713663110228599,0.166666666666667,0.29674975215584,0.268729000754212,0.157778632798253,0.270733135058005,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_ROM_WC_Model",4,18,0.0539372298810853,0.0539372298810853,0.282910440528694,0.830775778299027,40962.0411789311,2,0.111111111111111,1.0957364321596,0.652379743671786,0.3,3,3,0.0664747457826947,0.0574046254452961,0.248872514177582,0.147973710938487,0.725360892121124,0,0.274528194381674,0.249217297693037,0.124250628468524,0.219622555505339,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_Systems_Discharge_Model",6,18,0.131380834635264,0.131380834635264,0.304301101859948,1.04732392017994,36479.0654047673,4,0.222222222222222,0.972202393778198,0.674099889703189,0.6,6.9,6.9,0.255085383337814,0.149120897324427,0.0909005485809836,0,0.522927332230191,0.333333333333333,0.254508540368354,0.203606832294683,0.165035609747742,0.27027349896135,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Individual_Data_Model",5,18,0.1087336775528,0.1087336775528,0.304412324483835,0.818834109477033,40634.2871486172,4,0.222222222222222,1.09780628420745,0.630667677788009,0.9,10,10,0.199929186132207,0.149597784142164,0.237323054397031,0.150453057462138,0.927719144366976,0.333333333333333,0.378642292259594,0.333004445300103,0.195616674890467,0.369580500474342,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Individual_Inverse_Data_Model",5,18,0.0828353446398568,0.0828353446398568,0.348945326560318,1.20125628461838,51119.0150161878,4,0.222222222222222,1.36117228905658,0.622912290092067,3.6,42.5,42.5,0.136854887126758,0.340540965504808,0.60678591866926,0.465922749728227,1,0.333333333333333,0.521045442825206,0.51002090420581,0.361393923766942,0.483503020926832,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Inverse_SM_Both_Data_Model",2,18,0.247046694376557,0.247046694376557,0.364513779689125,1.17452339315709,48720.4934214626,5,0.277777777777778,1.34025755970602,0.66209480736578,3.1,37.4,37.4,0.536784713042492,0.407293482305812,0.52226635177169,0.440870301384223,0.634815693884471,0.5,0.525290060251116,0.508406108477738,0.488781515706665,0.520232048200893,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Inverse_SM_Ground_Data_Model",2,18,0.0489204737900934,0.0489204737900934,0.275938557992321,0.793091972751275,40241.4592618709,2,0.111111111111111,1.07257187162499,0.656274241985109,2.4,27.2,27.2,0.0542566476223111,0.0275114368097021,0.223480509503501,0.120226330301724,0.689063845295775,0,0.248578109807822,0.222907753906603,0.101749531311838,0.198862487846258,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"MoR_Clarity_Model",4,18,0.102330566702074,0.102330566702074,0.290371020970421,0.830795480447036,40474.2606118249,4,0.222222222222222,1.08327683416053,0.654338213256145,34.6,Inf,34.6,0.184334679345947,0.089393193427053,0.231684008406555,0.13304913649017,0.707107793393028,0.333333333333333,0.303129918643146,0.269113762212551,0.168470627059852,0.309170601581183,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"SM_Data_Model",2,18,0.0266426721336461,0.0266426721336461,0.269522163000732,0.731061458565882,39796.3533569922,2,0.111111111111111,1.05482518695284,0.655520667360128,0.4,4.5,4.5,0,0,0.207795781716752,0.0989686848608276,0.696087223212196,0,0.225970751232237,0.200570337957955,0.0692652605722506,0.180776600985789,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"Stellako_Discharge_Model",6,18,0.103969048962876,0.103969048962876,0.285791283525278,0.723721747893523,33899.4623998433,2,0.111111111111111,0.995699058997899,0.730207473969212,0.9,10.2,10.2,0.188325133881394,0.0697567531062483,0,0.0281451881019521,0,0,0.0645204717469105,0.0572454150179188,0.0860272956625474,0.0516163773975284,"06_Stellako_Discharge_Model - Stellako River - Ground","Stellako River","Ground","06_Specialized_System",6
"All_Clarity_Model",1,11,0.258737702592788,0.258737702592788,0.368889941892595,1.2246256987058,25152.9203476439,2,0.181818181818182,1.0897406274761,0.873067103602629,0.6,6.9,6.9,0.372002619303366,0.187818910641312,0.0375135032892177,0.0467378537935872,0.122888253242023,0,0.18005582161898,0.153392228053901,0.199111677744632,0.144044657295184,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_Minimal_Model",1,11,0.159822489544072,0.159822489544072,0.329681755034611,1.10187541918197,23176.9544365615,2,0.181818181818182,1.0102877569672,0.880626735435106,0.5,5.3,5.3,0.229018589176289,0.0936543763017863,0,0.00381044403243182,0.00788827610389083,0,0.0826403103954916,0.0668743371228796,0.107557655159359,0.0661122483163933,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_Agg_Model",2,11,0.369339677039499,0.369339677039499,0.454418709443194,1.13508465504414,45315.0046724279,5,0.454545454545455,1.70223943250955,0.871022369791079,0.4,4.3,4.3,0.531880109923683,0.393229494869734,0.420288536195011,0.37766343286307,0.153993516936428,0.6,0.374847914481214,0.375411018157585,0.448466046996143,0.419878331584971,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_GenB_Model",1,11,0.297173610708393,0.297173610708393,0.401478307151521,1.01246405628795,38850.8248761625,3,0.272727272727273,1.48184209631782,0.875682829848704,0.5,5.6,5.6,0.427562536474617,0.266084917957798,0.297566768228645,0.258585459967047,0.0830968367862688,0.2,0.268577764861832,0.266579303882875,0.33040474088702,0.254862211889466,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_Gen_Model",1,11,0.693181288008834,0.693181288008834,0.707065542053025,1.60168129849775,75850.4116673684,7,0.636363636363636,2.8541008412644,0.8728499268586,0.6,6.5,6.5,1,1,1,1,0.126192027969644,1,0.781548006992411,0.825238405593929,1,0.825238405593929,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_Size_Model",3,11,0.356524365668762,0.356524365668762,0.445940131042712,1.11663425564604,44213.5553617865,4,0.363636363636364,1.66577849131956,0.87089552102356,0.4,4.4,4.4,0.513355306603299,0.372866875454703,0.399377637830869,0.357964034304968,0.155923188339482,0.4,0.360380752057088,0.359897408506664,0.42853327329629,0.368304601645671,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_ROM_WC_Model",4,11,0.142265824514396,0.142265824514396,0.328559555850322,0.806408698172208,28872.8721049833,2,0.181818181818182,1.2258189331762,0.868446892432608,0.3,3.4,3.4,0.203640058976917,0.0909592411248502,0.108136392936259,0.120259290476458,0.19317265209901,0,0.148977086284259,0.143233527122699,0.134245231012675,0.119181669027407,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"All_Systems_Discharge_Model",6,11,0.122273259106494,0.122273259106494,0.328308255880531,1.06886912859855,24605.5849854354,2,0.181818181818182,1.06732568569349,0.881145278695916,0.6,6.9,6.9,0.174740383320423,0.0903557053194178,0.0271223994774797,0.034627336143167,0,0,0.07305462202933,0.0653691648520974,0.0974061627057733,0.058443697623464,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Individual_Data_Model",5,11,0.0752021611032487,0.0752021611032487,0.343178440644941,0.997082704552297,26231.2323986307,2,0.181818181818182,1.14860951198578,0.849246930350236,1,11.3,11.3,0.106698116741106,0.126068757518316,0.0579851432323083,0.078543988818584,0.485249733292334,0,0.194000437696016,0.17090914792053,0.0969173391639102,0.155200350156813,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Individual_Inverse_Data_Model",5,11,-0.0013892538858245,0.0013892538858245,0.290685987553106,0.677031034946242,27184.5163949327,2,0.181818181818182,1.11198642794994,0.85033407297059,3.8,43.7,43.7,0,0,0.0760831388152599,0.0587569864729895,0.468711708788351,0,0.136198711900903,0.12071036681532,0.0253610462717533,0.108958969520722,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Inverse_SM_Aerial_Data_Model",2,11,0.320570678964922,0.320570678964922,0.415235729729099,1.1448394803142,36416.4368948416,3,0.272727272727273,1.44593314285706,0.871230150551307,3.6,42.6,42.6,0.461383492921722,0.299125499391007,0.251350170547317,0.239184293597209,0.150832677466279,0.2,0.290672960081581,0.280375226784707,0.337286387620015,0.272538368065265,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"Inverse_SM_Both_Data_Model",2,11,0.12547971777618,0.12547971777618,0.313535720570101,0.751706412305971,27859.8039753802,2,0.181818181818182,1.18182533138501,0.873856055257329,3.2,37.3,37.3,0.179375387066527,0.0548771734107797,0.0889034019221316,0.0964900879433922,0.110886422430128,0,0.108510596207392,0.106106494554592,0.107718654133146,0.0868084769659133,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
"MoR_Clarity_Model",4,11,0.185786168238942,0.185786168238942,0.344954480562554,0.939962981982607,27574.2737769288,3,0.272727272727273,1.20045558188109,0.872094517721494,29.7,Inf,29.7,0.266549635233771,0.130334192500459,0.083482641382337,0.106555783391219,0.137683597324117,0.2,0.154512516610171,0.144921169966381,0.160122156372189,0.163610013288137,"06_Stellako_Discharge_Model - Stellako River - Aerial","Stellako River","Aerial","06_Specialized_System",6
